member_id,member_name,party,state,congress,avg_simple_conformity,avg_entropy_conformity,votes_cast,birth_year,first_year_served,gender,chamber,district
F000443,Ferguson,R,NJ,109,0.9296636085626911,0.7465559152862784,654,1970.0,2001.0,M,rep,NJ-7
F000443,Ferguson,R,NJ,110,0.8303206997084548,0.6464457515253925,1715,1970.0,2001.0,M,rep,NJ-7
F000444,Flake,R,AZ,107,0.8179012345679012,0.6952147187414726,972,1962.0,2001.0,M,sen,
F000444,Flake,R,AZ,108,0.8201680672268907,0.704856687780481,1190,1962.0,2001.0,M,sen,
F000444,Flake,R,AZ,109,0.8348765432098766,0.6812964235080278,648,1962.0,2001.0,M,sen,
F000444,Flake,R,AZ,110,0.8344407530454042,0.6348605441106348,1806,1962.0,2001.0,M,sen,
F000444,Flake,R,AZ,111,0.8473818646232439,0.6981777020862809,1566,1962.0,2001.0,M,sen,
F000444,Flake,R,AZ,112,0.8914174252275683,0.6977900002679099,1538,1962.0,2001.0,M,sen,
F000445,Forbes,R,VA,107,0.9661654135338346,0.7688328993592211,798,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,108,0.959114139693356,0.7840075748919518,1174,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,109,0.947129909365559,0.7586076910837054,662,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,110,0.954391891891892,0.6926224710438479,1776,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,111,0.9477936606587944,0.7614272028183879,1609,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,112,0.9404686510449652,0.7176881157017555,1579,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,113,0.9456706281833616,0.7686421799824487,1178,1952.0,2001.0,M,rep,VA-4
F000445,Forbes,R,VA,114,0.9669694467382328,0.7868997658552209,1211,1952.0,2001.0,M,rep,VA-4
F000446,Feenstra,R,IA,117,0.9737903225806452,0.7037744940618493,992,1969.0,2021.0,M,rep,IA-4
F000446,Feenstra,R,IA,118,0.9626320064987814,0.7063918919420109,1231,1969.0,2021.0,M,rep,IA-4
F000446,Feenstra,R,IA,119,1.0,0.9062126528675428,144,1969.0,2021.0,M,rep,IA-4
F000447,Feeney,R,FL,108,0.9395509499136442,0.7790058385823706,1158,1958.0,2003.0,M,rep,FL-24
F000447,Feeney,R,FL,109,0.9301948051948052,0.7403261242300944,616,1958.0,2003.0,M,rep,FL-24
F000447,Feeney,R,FL,110,0.9158444573418456,0.6816818947295732,1723,1958.0,2003.0,M,rep,FL-24
F000448,Franks (AZ),R,AZ,108,0.8963210702341137,0.7603413332258516,1196,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,109,0.905918057663126,0.7391680500525527,659,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,110,0.8970588235294118,0.6776663790002503,1836,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,111,0.928132678132678,0.7501937100077719,1628,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,112,0.9204834605597964,0.712520373843422,1572,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,113,0.9539130434782608,0.7682267646174809,1150,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,114,0.953198127925117,0.7726066985555292,1282,1957.0,2003.0,M,rep,AZ-8
F000448,Franks (AZ),R,AZ,115,0.9565891472868217,0.82136849429408,645,1957.0,2003.0,M,rep,AZ-8
F000449,Fortenberry,R,NE,109,0.9590909090909092,0.7595393964339571,660,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,110,0.8795113825652415,0.6720467227750991,1801,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,111,0.9101194217473288,0.7465328907505928,1591,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,112,0.898513251454428,0.6929775242022294,1547,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,113,0.9259896729776248,0.7581721227309419,1162,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,114,0.9224865694551037,0.7655147464381166,1303,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,115,0.9413763806287172,0.7945259911319659,1177,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,116,0.8537378114842904,0.6679243343233444,923,1960.0,2005.0,M,rep,NE-1
F000449,Fortenberry,R,NE,117,0.9346153846153846,0.7338298199626745,520,1960.0,2005.0,M,rep,NE-1
F000450,Foxx,R,NC,109,0.9350453172205438,0.7512861319099684,662,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,110,0.9084544964997308,0.6816467976155716,1857,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,111,0.9310975609756098,0.7522250278026127,1640,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,112,0.9143214509068168,0.710863057049875,1599,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,113,0.926605504587156,0.7656450196749176,1199,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,114,0.9426800929512006,0.7811200113325827,1291,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,115,0.9344941956882256,0.8043659160154508,1206,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,117,0.9371002132196162,0.6899841236322746,938,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,118,0.9502852485737572,0.7021834995617418,1227,1943.0,2005.0,F,rep,NC-5
F000450,Foxx,R,NC,119,0.9858156028368794,0.9024960337698572,141,1943.0,2005.0,F,rep,NC-5
F000450,Foxx (NC),R,NC,116,0.9409871244635192,0.7016632965670785,932,1943.0,2005.0,F,rep,NC-5
F000451,Fitzpatrick,R,PA,112,0.8082966687617851,0.6512333625960803,1591,1963.0,2005.0,M,rep,PA-8
F000451,Fitzpatrick,R,PA,113,0.8456318914334181,0.7184150199693156,1179,1963.0,2005.0,M,rep,PA-8
F000451,Fitzpatrick,R,PA,114,0.8462145110410094,0.7228185961681425,1268,1963.0,2005.0,M,rep,PA-8
F000451,Fitzpatrick (PA),R,PA,109,0.8586466165413534,0.7133791716720448,665,1963.0,2005.0,M,rep,PA-8
F000452,Fortuño,R,XX,110,0.7933333333333333,0.3749502326122603,300,1960.0,2005.0,M,rep,PR-0
F000453,Fallin,R,OK,110,0.9593054801953336,0.6961014601312123,1843,1954.0,2007.0,F,rep,OK-5
F000453,Fallin,R,OK,111,0.9751461988304092,0.757417731331742,1368,1954.0,2007.0,F,rep,OK-5
F000454,Foster,D,IL,110,0.9523809523809524,0.8581067905537126,567,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,111,0.9297924297924298,0.8010400887063542,1638,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,113,0.9015151515151516,0.6973810417558904,1188,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,114,0.9604562737642586,0.8022442778334589,1315,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,115,0.9516949152542372,0.8211034531457505,1180,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,116,0.9936034115138592,0.9064102927381564,938,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,117,0.9949596774193548,0.9429924483967398,992,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,118,0.9787234042553192,0.8588830961105888,1222,1955.0,2008.0,M,rep,IL-11
F000454,Foster,D,IL,119,0.9861111111111112,0.8870517201949641,144,1955.0,2008.0,M,rep,IL-11
F000455,Fudge,D,OH,110,1.0,0.8144290675530886,7,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,111,0.9772296015180264,0.8286915512952107,1581,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,112,0.9301143583227446,0.6362892851202553,1574,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,113,0.9342681858019282,0.7189904117879193,1141,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,114,0.9633671083398284,0.8061481153663218,1283,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,115,0.961139896373057,0.8212631938362016,1158,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,116,0.9805269186712484,0.909359111869697,873,1952.0,2008.0,F,rep,OH-11
F000455,Fudge,D,OH,117,0.9824561403508772,0.9537779605221932,57,1952.0,2008.0,F,rep,OH-11
F000456,Fleming,R,LA,111,0.9625076828518746,0.7635915023806948,1627,1951.0,2009.0,M,rep,LA-4
F000456,Fleming,R,LA,112,0.9509433962264152,0.7249219658248263,1590,1951.0,2009.0,M,rep,LA-4
F000456,Fleming,R,LA,113,0.9441666666666668,0.7667471503395561,1200,1951.0,2009.0,M,rep,LA-4
F000456,Fleming,R,LA,114,0.9355828220858896,0.7747278127370815,1304,1951.0,2009.0,M,rep,LA-4
F000458,Fincher,R,TN,112,0.9531645569620252,0.7224056458787866,1580,1973.0,2011.0,M,rep,TN-8
F000458,Fincher,R,TN,113,0.9581151832460733,0.7680322765438222,1146,1973.0,2011.0,M,rep,TN-8
F000458,Fincher,R,TN,114,0.959417273673257,0.7746594110160003,961,1973.0,2011.0,M,rep,TN-8
F000459,Fleischmann,R,TN,112,0.9574062301335028,0.728358469615956,1573,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,113,0.9696969696969696,0.7722679284549148,1188,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,114,0.9679878048780488,0.7848156961911114,1312,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,115,0.9726594863297432,0.8102489714217744,1207,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,116,0.9442691903259728,0.7049310396033137,951,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,117,0.958835341365462,0.7016970034583767,996,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,118,0.8856447688564477,0.6906975442221516,1233,1962.0,2011.0,M,rep,TN-3
F000459,Fleischmann,R,TN,119,1.0,0.9062126528675428,144,1962.0,2011.0,M,rep,TN-3
F000460,Farenthold,R,TX,112,0.9477000630119724,0.7207823391295135,1587,1961.0,2011.0,M,rep,TX-27
F000460,Farenthold,R,TX,113,0.9524207011686144,0.7670913046973424,1198,1961.0,2011.0,M,rep,TX-27
F000460,Farenthold,R,TX,114,0.9403669724770642,0.7781035464165446,1308,1961.0,2011.0,M,rep,TX-27
F000460,Farenthold,R,TX,115,0.9686746987951808,0.8244182611384887,830,1961.0,2011.0,M,rep,TX-27
F000461,Flores,R,TX,112,0.96,0.719630666062008,1550,1954.0,2011.0,M,rep,TX-17
F000461,Flores,R,TX,113,0.9422259983007648,0.7681043750229418,1177,1954.0,2011.0,M,rep,TX-17
F000461,Flores,R,TX,114,0.961449498843485,0.7840077489568954,1297,1954.0,2011.0,M,rep,TX-17
F000461,Flores,R,TX,115,0.9532710280373832,0.8092519685239239,1177,1954.0,2011.0,M,rep,TX-17
F000461,Flores,R,TX,116,0.956858407079646,0.6985788761330477,904,1954.0,2011.0,M,rep,TX-17
F000462,Frankel,D,FL,116,0.9911699779249448,0.9060851890236948,906,1948.0,2013.0,F,rep,FL-22
F000462,Frankel (FL),D,FL,113,0.9596912521440824,0.7159594531542379,1166,1948.0,2013.0,F,rep,FL-22
F000462,Frankel (FL),D,FL,114,0.9783950617283952,0.8100288807019036,1296,1948.0,2013.0,F,rep,FL-22
F000462,Frankel (FL),D,FL,115,0.9590017825311944,0.8273951770706789,1122,1948.0,2013.0,F,rep,FL-22
F000462,"Frankel, Lois",D,FL,117,0.9877800407331976,0.9427702697330432,982,1948.0,2013.0,F,rep,FL-22
F000462,"Frankel, Lois",D,FL,118,0.9770017035775128,0.860495398697368,1174,1948.0,2013.0,F,rep,FL-22
F000462,"Frankel, Lois",D,FL,119,0.9785714285714284,0.8899785287364863,140,1948.0,2013.0,F,rep,FL-22
F000464,Faso,R,NY,115,0.8940783986655546,0.7809022832397026,1199,1952.0,2017.0,M,rep,NY-19
F000465,Ferguson,R,GA,115,0.984179850124896,0.811366869239798,1201,1966.0,2017.0,M,rep,GA-3
F000465,Ferguson,R,GA,116,0.9279569892473118,0.6977862737630882,930,1966.0,2017.0,M,rep,GA-3
F000465,Ferguson,R,GA,117,0.9426816786079836,0.6976894144416766,977,1966.0,2017.0,M,rep,GA-3
F000465,Ferguson,R,GA,118,0.9427350427350428,0.7001366991930869,1170,1966.0,2017.0,M,rep,GA-3
F000466,Fitzpatrick,R,PA,115,0.8154613466334164,0.7313858926360955,1203,1973.0,2017.0,M,rep,PA-1
F000466,Fitzpatrick,R,PA,116,0.692144373673036,0.5451255153091321,942,1973.0,2017.0,M,rep,PA-1
F000466,Fitzpatrick,R,PA,117,0.7698492462311558,0.5725924333075988,995,1973.0,2017.0,M,rep,PA-1
F000466,Fitzpatrick,R,PA,118,0.7169505271695052,0.5677116295287353,1233,1973.0,2017.0,M,rep,PA-1
F000466,Fitzpatrick,R,PA,119,0.9428571428571428,0.8506282451221558,140,1973.0,2017.0,M,rep,PA-1
F000467,Finkenauer,D,IA,116,0.94831223628692,0.8804368903491159,948,1988.0,2019.0,F,rep,IA-1
F000468,Fletcher,D,TX,116,0.9629237288135594,0.8884763247660554,944,1975.0,2019.0,F,rep,TX-7
F000468,Fletcher,D,TX,117,0.9758551307847082,0.93769787208308,994,1975.0,2019.0,F,rep,TX-7
F000468,Fletcher,D,TX,118,0.946532999164578,0.8366286903232399,1197,1975.0,2019.0,F,rep,TX-7
F000468,Fletcher,D,TX,119,0.9930555555555556,0.8830928434559783,144,1975.0,2019.0,F,rep,TX-7
F000469,Fulcher,R,ID,116,0.9360341151385928,0.7017338251811395,938,1973.0,2019.0,M,rep,ID-1
F000469,Fulcher,R,ID,117,0.910337552742616,0.6851434016111377,948,1973.0,2019.0,M,rep,ID-1
F000469,Fulcher,R,ID,118,0.9135399673735726,0.6975044754833547,1226,1973.0,2019.0,M,rep,ID-1
F000469,Fulcher,R,ID,119,0.9370629370629372,0.8914110863071365,143,1973.0,2019.0,M,rep,ID-1
F000470,Fischbach,R,MN,117,0.9658634538152612,0.7029373479164744,996,1965.0,2021.0,F,rep,MN-7
F000470,Fischbach,R,MN,118,0.9429502852485736,0.7052743687658536,1227,1965.0,2021.0,F,rep,MN-7
F000470,Fischbach,R,MN,119,0.9858156028368794,0.9097737736414848,141,1965.0,2021.0,F,rep,MN-7
F000471,Fitzgerald,R,WI,117,0.9471544715447154,0.7003351238752922,984,1963.0,2021.0,M,rep,WI-5
F000471,Fitzgerald,R,WI,118,0.9494290375203916,0.7049024969035322,1226,1963.0,2021.0,M,rep,WI-5
F000471,Fitzgerald,R,WI,119,0.9928057553956836,0.909296868922217,139,1963.0,2021.0,M,rep,WI-5
F000472,"Franklin, C. Scott",R,FL,117,0.9427402862985684,0.70068845686688,978,1964.0,2021.0,M,rep,FL-18
F000472,"Franklin, C. Scott",R,FL,118,0.943907156673114,0.7390902890135979,517,1964.0,2021.0,M,rep,FL-18
F000472,"Franklin, Scott",R,FL,118,0.9633802816901408,0.6826328273440085,710,1964.0,2021.0,M,rep,FL-18
F000472,"Franklin, Scott",R,FL,119,0.9859154929577464,0.9061802500342816,142,1964.0,2021.0,M,rep,FL-18
F000473,Flores,R,TX,117,0.9448529411764706,0.61737952150166,272,1986.0,2022.0,F,rep,TX-34
F000474,Flood,R,NE,117,0.9598393574297188,0.6286143768452102,249,1975.0,2022.0,M,rep,NE-1
F000474,Flood,R,NE,118,0.909016393442623,0.6965615727107789,1220,1975.0,2022.0,M,rep,NE-1
F000474,Flood,R,NE,119,1.0,0.9048917043163814,142,1975.0,2022.0,M,rep,NE-1
F000475,Finstad,R,MN,117,0.9069767441860463,0.5772967552019002,129,1976.0,2022.0,M,rep,MN-1
F000475,Finstad,R,MN,118,0.9510603588907016,0.7044014866965188,1226,1976.0,2022.0,M,rep,MN-1
F000475,Finstad,R,MN,119,0.9861111111111112,0.9055998261201536,144,1976.0,2022.0,M,rep,MN-1
F000476,Frost,D,FL,118,0.9493049877350777,0.8502158339001019,1223,1997.0,2023.0,M,rep,FL-10
F000476,Frost,D,FL,119,0.993006993006993,0.8819614882533056,143,1997.0,2023.0,M,rep,FL-10
F000477,Foushee,D,NC,118,0.9790619765494136,0.8594553677405065,1194,1956.0,2023.0,F,rep,NC-4
F000477,Foushee,D,NC,119,1.0,0.8872829283672395,144,1956.0,2023.0,F,rep,NC-4
F000478,Fry,R,SC,118,0.9080553295362084,0.6994825644117822,1229,1985.0,2023.0,M,rep,SC-7
F000478,Fry,R,SC,119,0.9507042253521126,0.8994683728987529,142,1985.0,2023.0,M,rep,SC-7
F000480,Fong,R,CA,118,0.9110320284697508,0.6934713291399995,281,1979.0,2024.0,M,rep,CA-20
F000480,Fong,R,CA,119,1.0,0.913771560481136,126,1979.0,2024.0,M,rep,CA-20
F000481,Figures,D,AL,119,0.9424460431654677,0.8782185050272588,139,1985.0,2025.0,M,rep,AL-2
F000482,Fedorchak,R,ND,119,0.993006993006993,0.9050279366294668,143,1968.0,2025.0,F,rep,ND-0
F000483,Friedman,D,CA,119,0.9790209790209792,0.8909824927769934,143,1966.0,2025.0,F,rep,CA-30
F000484,Fine,R,FL,119,0.9824561403508772,0.8861198499815798,57,1974.0,2025.0,M,rep,FL-6
G000021,Gallegly,R,CA,101,0.9158316633266532,0.4313006570652098,499,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,102,0.928489042675894,0.4718779889763088,867,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,103,0.9391304347826088,0.5622751709664205,1035,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,104,0.9624796084828712,0.6936318344638005,1226,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,105,0.944395410414828,0.6693649119160789,1133,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,106,0.9273648648648648,0.6742851837724512,1184,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,107,0.9650793650793652,0.7799481494785169,945,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,108,0.9671694764862466,0.7830426922117526,1127,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,109,0.9709208400646204,0.7597008448017354,619,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,110,0.9485585076314302,0.6877174163346367,1769,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,111,0.9546904913848118,0.7636435053512185,1567,1944.0,1987.0,M,rep,CA-24
G000021,Gallegly,R,CA,112,0.942450914014895,0.7161627333498999,1477,1944.0,1987.0,M,rep,CA-24
G000025,Gallo,R,NJ,101,0.8183673469387756,0.4160989443426919,490,1935.0,1985.0,M,rep,NJ-11
G000025,Gallo,R,NJ,102,0.8135011441647597,0.4516986296911486,874,1935.0,1985.0,M,rep,NJ-11
G000025,Gallo,R,NJ,103,0.8009708737864077,0.5167530048087885,824,1935.0,1985.0,M,rep,NJ-11
G000041,Ganske,R,IA,104,0.9016266460108444,0.670723697675373,1291,1949.0,1995.0,M,rep,IA-4
G000041,Ganske,R,IA,105,0.8698689956331878,0.6421276875861212,1145,1949.0,1995.0,M,rep,IA-4
G000041,Ganske,R,IA,106,0.8441558441558441,0.6342924154767585,1155,1949.0,1995.0,M,rep,IA-4
G000041,Ganske,R,IA,107,0.9291166848418756,0.7586865517089116,917,1949.0,1995.0,M,rep,IA-4
G000061,Garcia (CA),R,CA,116,0.9370629370629372,0.7365250354545002,143,1976.0,2020.0,M,rep,CA-27
G000061,Garcia (CA),R,CA,117,0.9433198380566802,0.6937643420955815,988,1976.0,2020.0,M,rep,CA-27
G000061,"Garcia, Mike",R,CA,118,0.8921651221566975,0.6917214786854468,1187,1976.0,2020.0,M,rep,CA-27
G000105,Gaydos,D,PA,101,0.8816326530612245,0.6033128878564943,490,1926.0,1967.0,M,rep,PA-20
G000105,Gaydos,D,PA,102,0.8732970027247956,0.5697807240581602,734,1926.0,1967.0,M,rep,PA-20
G000120,Gejdenson,D,CT,101,0.9447731755424064,0.6253998733295242,507,1948.0,1981.0,M,rep,CT-2
G000120,Gejdenson,D,CT,102,0.9380630630630632,0.5833683802790275,888,1948.0,1981.0,M,rep,CT-2
G000120,Gejdenson,D,CT,103,0.9382022471910112,0.5861949721974035,1068,1948.0,1981.0,M,rep,CT-2
G000120,Gejdenson,D,CT,104,0.9189399844115356,0.4695871214711885,1283,1948.0,1981.0,M,rep,CT-2
G000120,Gejdenson,D,CT,105,0.9026315789473685,0.548047159157947,1140,1948.0,1981.0,M,rep,CT-2
G000120,Gejdenson,D,CT,106,0.937872340425532,0.6173506222787182,1175,1948.0,1981.0,M,rep,CT-2
G000121,Gekas,R,PA,101,0.8221343873517787,0.4061417794851557,506,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,102,0.8667439165701043,0.4590965687784362,863,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,103,0.88909426987061,0.5525442347141934,1082,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,104,0.949074074074074,0.688816446429619,1296,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,105,0.9282550930026572,0.6618172250082272,1129,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,106,0.9370212765957446,0.6784691262008979,1175,1930.0,1983.0,M,rep,PA-17
G000121,Gekas,R,PA,107,0.9692307692307692,0.7818323828682863,975,1930.0,1983.0,M,rep,PA-17
G000132,Gephardt,D,MO,101,0.948051948051948,0.6220420910028578,462,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,102,0.9384800965018094,0.586087839225838,829,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,103,0.9400386847195358,0.595121008706525,1034,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,104,0.903893951946976,0.4658980267979026,1207,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,105,0.8632395732298739,0.5396041493022096,1031,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,106,0.939615736505032,0.6161614923866405,1093,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,107,0.9274725274725276,0.6556262650269856,910,1941.0,1977.0,M,rep,MO-3
G000132,Gephardt,D,MO,108,0.9609929078014184,0.7055755531014283,282,1941.0,1977.0,M,rep,MO-3
G000134,Geren,D,TX,101,0.8169291338582677,0.5840209206102477,508,1952.0,1989.0,M,rep,TX-12
G000134,Geren,D,TX,102,0.7250859106529209,0.514788400526909,873,1952.0,1989.0,M,rep,TX-12
G000134,Geren,D,TX,103,0.7254901960784313,0.5017929935788512,1071,1952.0,1989.0,M,rep,TX-12
G000134,Geren,D,TX,104,0.53027950310559,0.3213886254019004,1288,1952.0,1989.0,M,rep,TX-12
G000152,Gibbons,R,NV,105,0.8899647887323944,0.6430092600421806,1136,1944.0,1997.0,M,rep,NV-2
G000152,Gibbons,R,NV,106,0.8958333333333334,0.6530716141549053,1200,1944.0,1997.0,M,rep,NV-2
G000152,Gibbons,R,NV,107,0.9613375130616508,0.777114050760343,957,1944.0,1997.0,M,rep,NV-2
G000152,Gibbons,R,NV,108,0.9483648881239244,0.7830948173783311,1162,1944.0,1997.0,M,rep,NV-2
G000152,Gibbons,R,NV,109,0.9006309148264984,0.7353997306288896,634,1944.0,1997.0,M,rep,NV-2
G000153,Gibbons,D,FL,101,0.8737060041407867,0.5897494968734799,483,1920.0,1963.0,M,rep,FL-11
G000153,Gibbons,D,FL,102,0.8837209302325582,0.5648765842637213,860,1920.0,1963.0,M,rep,FL-11
G000153,Gibbons,D,FL,103,0.9064327485380116,0.5744546084986027,1026,1920.0,1963.0,M,rep,FL-11
G000153,Gibbons,D,FL,104,0.8677536231884058,0.4523185366952672,1104,1920.0,1963.0,M,rep,FL-11
G000180,Gilchrest,R,MD,102,0.8120728929384966,0.4466085815268205,878,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,103,0.7949438202247191,0.5155473796941508,1068,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,104,0.8538812785388128,0.6556987330903026,1314,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,105,0.8541484716157205,0.6407492173358382,1145,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,106,0.875,0.6592289806049362,1152,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,107,0.9226694915254238,0.7605042534842794,944,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,108,0.9238754325259516,0.7599540701050955,1156,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,109,0.885145482388974,0.7241908148634522,653,1946.0,1991.0,M,rep,MD-1
G000180,Gilchrest,R,MD,110,0.7490636704119851,0.5871505534390425,1602,1946.0,1991.0,M,rep,MD-1
G000210,Gillmor,R,OH,101,0.8028169014084507,0.4090221203431343,497,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,102,0.8208955223880597,0.4561356174997823,871,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,103,0.7930711610486891,0.5114054365877622,1068,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,104,0.9065420560747663,0.6756602918012573,1284,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,105,0.907243816254417,0.65283243455612,1132,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,106,0.9312445604873804,0.6684456362298613,1149,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,107,0.9498933901918976,0.7664046437078591,938,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,108,0.9566694987255736,0.7764215034618522,1177,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,109,0.9537480063795852,0.7486768933066826,627,1939.0,1989.0,M,rep,OH-5
G000210,Gillmor,R,OH,110,0.8516284680337757,0.581699251118081,829,1939.0,1989.0,M,rep,OH-5
G000212,Gilman,R,NY,101,0.6442687747035574,0.3546869749958608,506,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,102,0.6168539325842697,0.3767447664191959,890,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,103,0.6445672191528545,0.4386033982018054,1086,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,104,0.8091954022988506,0.6298427477143725,1305,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,105,0.8038360941586749,0.6140496323787665,1147,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,106,0.8193493150684932,0.6247132112179016,1168,1922.0,1973.0,M,rep,NY-20
G000212,Gilman,R,NY,107,0.889937106918239,0.7402321819245424,954,1922.0,1973.0,M,rep,NY-20
G000225,Gingrich,R,GA,101,0.8720173535791758,0.4163442237002926,461,1943.0,1979.0,M,rep,GA-6
G000225,Gingrich,R,GA,102,0.9182156133828996,0.4708131445326355,807,1943.0,1979.0,M,rep,GA-6
G000225,Gingrich,R,GA,103,0.930323846908734,0.5613394251581336,1019,1943.0,1979.0,M,rep,GA-6
G000225,Gingrich,R,GA,104,0.99009900990099,0.6762578369970138,101,1943.0,1979.0,M,rep,GA-6
